955932370053533697	25279116	venezuela 	pburelli tamara_suju diego_arria 	nullLocation	null_timeZone	11430	0	pburelli tamarasuju diegoarria #venezuela  de millashora 	Tue Jan 23 22:36:52 +0000 2018	nullLabel	terremoto
955932152830615554	25279116	null_hashtag	null_userMentions	nullLocation	null_timeZone	2247	0	jajajajajaja 	Tue Jan 23 22:36:00 +0000 2018	nullLabel	terremoto
955932200435900417	25279116	null_hashtag	alertadesismo 	nullLocation	null_timeZone	43	0	rt alertadesismo shoa sismo  richter a  km al se de islas kodiak alaska las caracteristicas de este sismo se encuentran en evaluac…	Tue Jan 23 22:36:11 +0000 2018	nullLabel	terremoto
955932248989097984	25279116	null_hashtag	cnnee 	nullLocation	null_timeZone	130	0	rt cnnee sismo de magnitud  sacude la costa de alaska hay advertencia de tsunami 
 	Tue Jan 23 22:36:23 +0000 2018	nullLabel	terremoto
955932249450536960	25279116	null_hashtag	frente_amplio 	nullLocation	null_timeZone	195	0	tiembla el zurdaje frenteamplio 	Tue Jan 23 22:36:23 +0000 2018	nullLabel	terremoto
955932252491395077	25279116	null_hashtag	null_userMentions	nullLocation	null_timeZone	119	0	— no he dicho que no puedas

replica el el rostro tan impasible como de costumbre a excepcion de la ceja alzada 	Tue Jan 23 22:36:24 +0000 2018	nullLabel	terremoto
955931907660816384	25279115	null_hashtag	mario_delgado1 	nullLocation	null_timeZone	7425	0	rt mariodelgado en lugar de reparar las escuelas tras el sismo nuño no cumplio se gasto mas de mdp  para promoverse en medios y…	Tue Jan 23 22:35:01 +0000 2018	nullLabel	terremoto
955931917895061507	25279115	null_hashtag	null_userMentions	nullLocation	null_timeZone	200	0	ok como pongo en el dossier que el año pasado me cayo un sismo en las fechas del foro xd	Tue Jan 23 22:35:04 +0000 2018	nullLabel	terremoto
955931922441654272	25279115	null_hashtag	sismologicomx 	nullLocation	null_timeZone	497	0	rt sismologicomx sismo magnitud  loc  km al sureste de salina cruz oax   lat  lon  pf  km	Tue Jan 23 22:35:05 +0000 2018	nullL
